Weighted amount,Deal Description,"Cumulative time in ""BANT Deal. Pain ID'ed (Sales Pipeline)"" (HH:mm:ss)","Cumulative time in ""Opportunity (Sales Pipeline)"" (HH:mm:ss)",Days to close,Deal Score,Close Date,Deal source attribution 2,"Cumulative time in ""In Trial - Trial in Progress (Sales Pipeline)"" (HH:mm:ss)",Contract Start Date,"Cumulative time in ""Partner Referrals  (Sales Pipeline)"" (HH:mm:ss)","Cumulative time in ""Closed Lost (Sales Pipeline)"" (HH:mm:ss)","Cumulative time in ""Deep Dive. PSP Drafted (Sales Pipeline)"" (HH:mm:ss)",Pipeline,Record ID,Forecast category,Original Traffic Source,Associated Company,Deal owner,Annual contract value,Is Closed (numeric),Amount in company currency,Annual recurring revenue,Monthly recurring revenue,Deal probability,Associated Company (Primary),Is Closed Won,Forecast probability,Contract End Date,Last Activity Date,Contract Term (Months),Trial Start date,Is closed lost,Weighted amount in company currency,Is Deal Closed?,Trial End Date,Deal Name,Amount,"Cumulative time in ""Closed Trial (Sales Pipeline)"" (HH:mm:ss)",Forecast amount,"Cumulative time in ""Negotiation (Sales Pipeline)"" (HH:mm:ss)",Is Open (numeric),"Cumulative time in ""Renewals  (Sales Pipeline)"" (HH:mm:ss)",Create Date,"Cumulative time in ""Contract Sent (Sales Pipeline)"" (HH:mm:ss)",Total contract value,Last Modified Date,"Cumulative time in ""Closed Won (Sales Pipeline)"" (HH:mm:ss)",Deal Stage,Deal Type
0.0,"Partnership deal , 100 to 300 agents , they do com...",3309:28:42,,137.0,,2024-08-13 10:24,Event,,,,,,Sales Pipeline,18291571379,Not forecasted,Offline Sources,Associated_fd71b936,Deal_17defa5f,,1.0,0.0,,,0.0,Associated_fd71b936,False,,,2024-08-05 17:14,,,True,0.0,True,,Deal_3764f959,0.0,,0.0,,0.0,,2024-03-28 12:55,,,2024-08-13 10:24,,Closed Lost,New
0.0,"staffing company, in-house staff, assessing 70 can...",1653:47:07,,120.0,,2024-07-25 09:29,PLG,,,1245:39:15,,,Sales Pipeline,18246568357,Not forecasted,Organic Search,Associated_ae442107,Deal_dfbebf66,,1.0,12600.0,,,0.0,Associated_ae442107,False,,,2024-05-23 15:24,,,True,0.0,True,,Deal_34dfdaeb,12600.0,,12600.0,,0.0,,2024-03-26 14:02,,,2024-09-11 16:36,,Closed Lost,New
0.0,"50 agents, Onboarding Ongoing coaching, system nav...",2758:24:23,,114.0,,2024-07-19 09:39,Other,,,,,,Sales Pipeline,18244772871,Not forecasted,Offline Sources,Associated_f598d976,Deal_3d3dc242,,1.0,9000.0,,,0.0,Associated_f598d976,False,,,2024-04-02 16:30,,,True,0.0,True,,Deal_54c7d0c4,9000.0,,9000.0,,0.0,,2024-03-26 11:14,,,2024-07-19 09:39,,Closed Lost,New
0.0,Verizon-Referral Partner Deal,,,0.0,5.0,,Referral Partner,,,,,,Sales Pipeline,18156129080,Not forecasted,Offline Sources,Associated_9ef23a44,Deal_3d3dc242,,0.0,0.0,,,0.05,Associated_9ef23a44,False,,,2024-12-17 13:00,,,False,0.0,False,,Deal_d070ee9e,0.0,,0.0,,1.0,,2024-03-21 18:10,,,2025-01-22 19:14,,Partner Referrals ,New
0.0,,,,0.0,8.0,,Referral Partner,,,,,,Sales Pipeline,18150751609,Not forecasted,,Associated_3e7baa07,Deal_3d3dc242,,0.0,0.0,,,0.05,Associated_3e7baa07,False,,,2024-05-20 12:47,,,False,0.0,False,,Deal_9340f7be,0.0,,0.0,,1.0,,2024-03-21 13:28,,,2024-12-25 01:31,,Partner Referrals ,New
0.0,,,,0.0,26.0,,Referral Partner,,,,,,Sales Pipeline,18151205655,Not forecasted,Offline Sources,Associated_8493a0e2,Deal_3d3dc242,,0.0,0.0,,,0.05,Associated_8493a0e2,False,,,2025-02-14 09:47,,,False,0.0,False,,Deal_38f3a8ca,0.0,,0.0,,1.0,,2024-03-21 13:24,,,2025-02-14 10:48,,Partner Referrals ,New
60000.0,,,1480:44:56,315.0,9.0,2025-01-31 12:12,Referral Partner,,,3152:28:45,,236:20:30,Sales Pipeline,18151205192,Commit,Offline Sources,Associated_39c2e312,Deal_dfbebf66,,0.0,100000.0,,,0.6,Associated_39c2e312,False,,,2025-02-18 14:16,,,False,60000.0,False,,Deal_5a923163,100000.0,,100000.0,,1.0,,2024-03-21 13:21,,,2025-02-18 17:02,,Negotiation,New
0.0,,,,0.0,10.0,,Referral Partner,,,,,,Sales Pipeline,18151204729,Not forecasted,Offline Sources,Associated_7d6ee60e,Deal_3d3dc242,,0.0,0.0,,,0.05,Associated_7d6ee60e,False,,,2024-10-30 11:22,,,False,0.0,False,,Deal_d9cda111,0.0,,0.0,,1.0,,2024-03-21 13:19,,,2025-02-05 07:51,,Partner Referrals ,New
0.0,,,,0.0,8.0,,Referral Partner,,,,,,Sales Pipeline,18151204418,Not forecasted,Offline Sources,Associated_f14fd4e7,Deal_3d3dc242,,0.0,0.0,,,0.05,Associated_f14fd4e7,False,,,2024-05-20 12:47,,,False,0.0,False,,Deal_697b3f90,0.0,,0.0,,1.0,,2024-03-21 13:17,,,2025-02-11 13:53,,Partner Referrals ,New
0.0,,,,0.0,8.0,,Referral Partner,,,,,,Sales Pipeline,18151282954,Not forecasted,Offline Sources,Associated_66646422,Deal_3d3dc242,,0.0,0.0,,,0.05,Associated_66646422,False,,,2024-05-20 12:47,,,False,0.0,False,,Deal_1a72997f,0.0,,0.0,,1.0,,2024-03-21 13:15,,,2024-12-25 22:21,,Partner Referrals ,New
0.0,,,,0.0,7.0,,Referral Partner,,,,,,Sales Pipeline,18151282572,Not forecasted,Offline Sources,Associated_fd4acbcd,Deal_3d3dc242,,0.0,0.0,,,0.05,Associated_fd4acbcd,False,,,2024-10-01 23:25,,,False,0.0,False,,Deal_888e3b12,0.0,,0.0,,1.0,,2024-03-21 13:13,,,2025-02-11 06:26,,Partner Referrals ,New
0.0,,,,0.0,5.0,,Referral Partner,,,,,,Sales Pipeline,18151281758,Not forecasted,Offline Sources,Associated_c8b921ba,Deal_3d3dc242,,0.0,0.0,,,0.05,Associated_c8b921ba,False,,,2024-10-01 23:26,,,False,0.0,False,,Deal_797ddf19,0.0,,0.0,,1.0,,2024-03-21 13:08,,,2025-01-02 14:41,,Partner Referrals ,New
0.0,,,,0.0,10.0,,Referral Partner,,,,,,Sales Pipeline,18151281470,Not forecasted,Offline Sources,Associated_fab5ca2f,Deal_3d3dc242,,0.0,0.0,,,0.05,Associated_fab5ca2f,False,,,2024-10-01 23:27,,,False,0.0,False,,Deal_dfe8fc65,0.0,,0.0,,1.0,,2024-03-21 13:06,,,2025-01-02 05:20,,Partner Referrals ,New
0.0,,,,0.0,11.0,,Referral Partner,,,,,,Sales Pipeline,18151202212,Not forecasted,Offline Sources,Associated_5bb0a12e,Deal_3d3dc242,,0.0,0.0,,,0.05,Associated_5bb0a12e,False,,,,,,False,0.0,False,,Deal_d57ebf32,0.0,,0.0,,1.0,,2024-03-21 13:05,,,2024-12-09 11:54,,Partner Referrals ,New
0.0,,,,0.0,7.0,,Referral Partner,,,,,,Sales Pipeline,18151280777,Not forecasted,Offline Sources,Associated_020b1bbc,Deal_3d3dc242,,0.0,0.0,,,0.05,Associated_020b1bbc,False,,,2024-04-18 13:42,,,False,0.0,False,,Deal_0ca66878,0.0,,0.0,,1.0,,2024-03-21 13:03,,,2024-12-09 12:55,,Partner Referrals ,New
30000.0,,278:11:26,,194.0,,2024-10-02 12:23,Referral Partner,,,1173:36:08,,,Sales Pipeline,18151201200,Closed won,Offline Sources,Associated_d29e78a9,Deal_3d3dc242,,1.0,30000.0,,,1.0,Associated_d29e78a9,True,,,2025-01-01 09:00,,,False,30000.0,True,,Deal_6f0d61c8,30000.0,,30000.0,1491:39:37,0.0,,2024-03-21 12:59,1735:57:05,,2025-02-11 10:46,,Closed Won,New
0.0,,,,0.0,5.0,,Referral Partner,,,,,,Sales Pipeline,18150342993,Not forecasted,Offline Sources,Associated_bf108509,Deal_3d3dc242,,0.0,0.0,,,0.05,Associated_bf108509,False,,,2024-05-06 10:55,,,False,0.0,False,,Deal_9cdfe6e0,0.0,,0.0,,1.0,,2024-03-21 12:54,,,2025-01-29 03:54,,Partner Referrals ,New
0.0,,,,0.0,15.0,,Referral Partner,,,,,,Sales Pipeline,18151025724,Not forecasted,Offline Sources,Associated_c513b963,Deal_3d3dc242,,0.0,0.0,,,0.05,Associated_c513b963,False,,,,,,False,0.0,False,,Deal_196040b4,0.0,,0.0,,1.0,,2024-03-21 12:51,,,2024-12-09 12:55,,Partner Referrals ,New
0.0,,,,0.0,15.0,,Referral Partner,,,,,,Sales Pipeline,18150341990,Not forecasted,Offline Sources,Associated_0c8dc9ce,Deal_3d3dc242,,0.0,0.0,,,0.05,Associated_0c8dc9ce,False,,,2025-01-15 16:39,,,False,0.0,False,,Deal_d99d7653,0.0,,0.0,,1.0,,2024-03-21 12:49,,,2025-02-18 10:28,,Partner Referrals ,New
0.0,Sold Trial to deploy with 2 separate customers.  T...,,,210.0,,2024-10-18 11:35,PAM,5063:28:08,,,,,Sales Pipeline,18150169965,Not forecasted,Offline Sources,Associated_a41393e8,Deal_bb6f872e,,1.0,58000.0,,,0.0,Associated_a41393e8,False,,2025-05-31,2024-07-02 11:30,,,True,0.0,True,2024-03-31,Deal_09dda13e,58000.0,,58000.0,,0.0,,2024-03-21 12:06,,,2024-11-21 16:59,,Closed Lost,Growth
0.0,Craig Tobin Intro,,,0.0,5.0,,Referral Partner,,,,,,Sales Pipeline,18110061232,Pipeline,Offline Sources,Associated_660a522d,Deal_3d3dc242,,0.0,0.0,,,0.05,Associated_660a522d,False,,,2024-07-26 11:29,,,False,0.0,False,,Deal_27255f81,0.0,,0.0,,1.0,,2024-03-19 09:56,,,2025-02-13 13:25,,Partner Referrals ,New
1800.0,"40 for onboarding, and 10 extra seats for ongoing ...",3337:08:23,,139.0,,2024-08-01 14:12,PLG,,,,4731:40:17,,Sales Pipeline,18051284292,Not forecasted,Organic Search,Associated_96e45f3e,Deal_17defa5f,,0.0,9000.0,,,0.2,Associated_96e45f3e,False,,,2024-07-19 15:44,,,False,1800.0,False,,Deal_1b1a1259,9000.0,,9000.0,,1.0,,2024-03-15 13:03,,,2025-02-14 16:53,,Opportunity,New
0.0,.,,,0.0,5.0,,Referral Partner,,,,,,Sales Pipeline,18034263644,Not forecasted,Offline Sources,Associated_bc76522f,Deal_3d3dc242,,0.0,0.0,,,0.05,Associated_bc76522f,False,,,2024-04-22 16:00,,,False,0.0,False,,Deal_ef3fb132,0.0,,0.0,,1.0,,2024-03-14 13:38,,,2025-02-05 13:47,,Partner Referrals ,New
0.0,.,,,0.0,5.0,,Referral Partner,,,,,,Sales Pipeline,18034263123,Not forecasted,Offline Sources,Associated_39395c58,Deal_3d3dc242,,0.0,0.0,,,0.05,Associated_39395c58,False,,,2024-04-22 16:00,,,False,0.0,False,,Deal_11921afe,0.0,,0.0,,1.0,,2024-03-14 13:34,,,2025-01-24 15:12,,Partner Referrals ,New
0.0,.,,,0.0,4.0,,Referral Partner,,,,,,Sales Pipeline,18034421090,Not forecasted,Offline Sources,Associated_884a370d,Deal_3d3dc242,,0.0,0.0,,,0.05,Associated_884a370d,False,,,2024-04-22 16:00,,,False,0.0,False,,Deal_0067ea14,0.0,,0.0,,1.0,,2024-03-14 13:32,,,2025-01-24 15:12,,Partner Referrals ,New
0.0,.,,,0.0,9.0,,Referral Partner,,,,,,Sales Pipeline,18034261826,Not forecasted,Offline Sources,Associated_5cb40ec4,Deal_3d3dc242,,0.0,0.0,,,0.05,Associated_5cb40ec4,False,,,,,,False,0.0,False,,Deal_d569f732,0.0,,0.0,,1.0,,2024-03-14 13:27,,,2025-01-24 15:12,,Partner Referrals ,New
0.0,.,,,0.0,4.0,,Referral Partner,,,,,,Sales Pipeline,18034258760,Not forecasted,Offline Sources,Associated_d427bd07,Deal_3d3dc242,,0.0,0.0,,,0.05,Associated_d427bd07,False,,,2024-04-18 13:39,,,False,0.0,False,,Deal_c5596225,0.0,,0.0,,1.0,,2024-03-14 13:09,,,2024-12-09 11:54,,Partner Referrals ,New
3000.0,"Channel, Direct or Referral: C-lect",,,281.0,5.0,2024-12-20 14:38,Referral Partner,,,3523:45:54,,,Sales Pipeline,18033986897,Pipeline,Offline Sources,Associated_51341cd5,Deal_dfbebf66,,0.0,30000.0,,,0.1,Associated_51341cd5,False,,,2025-01-24 08:14,,,False,3000.0,False,,Deal_9d0a7841,30000.0,,30000.0,,1.0,,2024-03-14 12:37,,,2025-02-20 13:45,,BANT Deal. Pain ID'ed,New
1000.0,New Instance for Recruiting Team,,,382.0,9.0,2025-03-31 11:36,Other,,,00:00:20,,,Sales Pipeline,19249538705,Pipeline,Offline Sources,Associated_ced7599c,Deal_3cf008ff,,0.0,10000.0,,,0.1,Associated_ced7599c,False,,,2025-02-14 09:57,,,False,1000.0,False,,Deal_8129ca84,10000.0,,10000.0,,1.0,,2024-03-14 11:08,,,2025-02-17 04:00,,BANT Deal. Pain ID'ed,Growth
2400.0,direct deal with Citizens Insurance,,,382.0,5.0,2025-03-31 13:00,Referral Partner,,,00:01:45,,,Sales Pipeline,18033237356,Pipeline,Offline Sources,Associated_fb8bb7fb,Deal_3d3dc242,,0.0,24000.0,,,0.1,Associated_fb8bb7fb,False,,,2024-05-21 12:42,,,False,2400.0,False,,Deal_39905af8,24000.0,,24000.0,,1.0,,2024-03-14 11:06,,,2025-02-05 12:01,,BANT Deal. Pain ID'ed,New
5000.0,SSO Payment,00:01:15,,56.0,,2024-05-09 16:45,SymTrain EE name,,,,,,Sales Pipeline,18033099342,Closed won,Offline Sources,Associated_60459aba,Deal_3d3dc242,,1.0,5000.0,,,1.0,Associated_60459aba,True,,,2024-10-17 11:21,,,False,5000.0,True,,Deal_ace5f12f,5000.0,,5000.0,1350:01:31,0.0,,2024-03-14 10:42,,,2024-12-23 10:25,,Closed Won,PS
0.0,POC for one of their CS Programs,00:02:24,,298.0,,2025-01-06 21:52,Event,,,,,,Sales Pipeline,18033106089,Not forecasted,Offline Sources,Associated_e9ec1ccd,Deal_3d3dc242,,1.0,24000.0,,,0.0,Associated_e9ec1ccd,False,,,2024-12-17 15:35,,,True,0.0,True,,Deal_e9ec1ccd,24000.0,,24000.0,,0.0,,2024-03-14 10:41,7164:08:12,,2025-01-06 21:53,,Closed Lost,New
6000.0,They are running an extended trial on the content ...,,,0.0,,2024-03-11 17:47,Event,,,,,,Sales Pipeline,17983738886,Closed won,Offline Sources,Associated_00871505,Deal_bb6f872e,,1.0,6000.0,,,1.0,Associated_00871505,True,,,2024-03-12 13:00,,,False,6000.0,True,,Deal_61323a75,6000.0,,6000.0,,0.0,,2024-03-11 17:47,,,2024-12-23 12:54,,Closed Won,PS
0.0,"help out with SCRIPT ADHERENCE. SOUNDING NATURAL, ...",4705:14:32,,196.0,,2024-09-19 14:58,PAM,,,,,,Sales Pipeline,17905765747,Not forecasted,Offline Sources,Associated_9867b6b9,Deal_17defa5f,,1.0,20000.0,,,0.0,Associated_9867b6b9,False,,,2024-08-19 17:26,,,True,0.0,True,,Deal_3bf9625b,20000.0,,20000.0,,0.0,,2024-03-07 12:43,,,2024-11-05 09:31,,Closed Lost,New
0.0,"Running Contact center Ops, ballpark 15-20 agents ...",3863:29:05,,160.0,,2024-08-15 11:19,Event,,,,,,Sales Pipeline,17904955520,Not forecasted,,Associated_5c7bbbdc,Deal_17defa5f,,1.0,3600.0,,,0.0,Associated_5c7bbbdc,False,,,2024-08-13 11:23,,,True,0.0,True,,Deal_2c181825,3600.0,,3600.0,,0.0,,2024-03-07 10:50,,,2024-12-18 16:56,,Closed Lost,New
0.0,60-day trial against current vendor (zenarate),184:04:38,,249.0,,2024-11-11 12:43,Event,,,,,5810:38:12,Sales Pipeline,17891674183,Not forecasted,Offline Sources,Associated_95fba57c,Deal_3d3dc242,,1.0,0.0,,,0.0,Associated_95fba57c,False,,,2024-10-25 08:15,,,True,0.0,True,,Deal_054209e6,0.0,,0.0,,0.0,,2024-03-06 18:00,,,2024-11-11 12:51,,Closed Lost,New
380000.0,Training and Coaching,00:00:19,,102.0,,2024-06-17 09:42,Referral Partner,1848:27:56,,,,614:14:53,Sales Pipeline,17891673997,Closed won,Offline Sources,Associated_19af168e,Deal_3d3dc242,,1.0,380000.0,,,1.0,Associated_19af168e,True,,,2024-07-18 13:24,,2024-04-08,False,380000.0,True,2024-05-08,Deal_8b3fd4e0,380000.0,00:00:44,380000.0,,0.0,,2024-03-06 17:58,,,2025-02-18 15:59,,Closed Won,New
12000.0,Renewal,,,322.0,,2025-01-22 14:17,SymTrain EE name,,,,,,Sales Pipeline,17887715615,Closed won,Offline Sources,Associated_67d87cec,Deal_3cf008ff,,1.0,12000.0,,,1.0,Associated_67d87cec,True,,,2024-12-18 13:27,,,False,12000.0,True,,Deal_79cef088,12000.0,,12000.0,,0.0,4228:06:44,2024-03-06 11:46,,,2025-01-22 14:18,,Closed Won,Renewal
0.0,CEO has 170 agents. Pain is cost to hire train and...,3853:18:42,,160.0,,2024-08-13 10:34,Social Media,,,,,,Sales Pipeline,17877535399,Not forecasted,Offline Sources,Associated_0abc6455,Deal_17defa5f,,1.0,15000.0,,,0.0,Associated_0abc6455,False,,,2024-08-13 10:32,,,True,0.0,True,,Deal_a66c613a,15000.0,,15000.0,,0.0,,2024-03-05 20:15,,,2024-12-16 14:07,,Closed Lost,New
0.0,referral program opportunity,356:37:57,,51.0,,2024-04-26 15:23,Event,,,,,890:47:18,Sales Pipeline,17874320388,Not forecasted,Offline Sources,Associated_da884e18,Deal_b477f4e6,,1.0,12000.0,,,0.0,Associated_da884e18,False,,,2024-04-22 10:33,,,True,0.0,True,,Deal_a5f1787b,12000.0,,12000.0,,0.0,,2024-03-05 14:57,,,2024-04-26 15:23,,Closed Lost,New
0.0,Renewal,,,167.0,,2024-08-06 09:33,Event,,,,,,Sales Pipeline,17634649483,Not forecasted,Offline Sources,Associated_33af9cf7,Deal_3d3dc242,,1.0,0.0,,,0.0,Associated_33af9cf7,False,,,2024-10-22 09:29,,,True,0.0,True,,Deal_45851824,0.0,,0.0,,0.0,166:22:13,2024-02-20 10:20,,,2024-10-29 15:41,,Closed Lost,Renewal
8640.0,End to end lifecycle,00:00:21,,78.0,,2024-05-08 09:18,Customer Referral - Other,,,,,,Sales Pipeline,17618748967,Closed won,Direct Traffic,Associated_d5d73b63,Deal_3d3dc242,,1.0,8640.0,,,1.0,Associated_d5d73b63,True,,2025-05-01,2024-05-08 09:26,,,False,8640.0,True,,Deal_d5d73b63,8640.0,,8640.0,352:25:29,0.0,,2024-02-19 10:11,1541:40:19,,2024-09-19 18:59,,Closed Won,New
0.0,"70 seats , voice and visual",3735:58:47,,155.0,,2024-07-19 09:35,Event,,,,,,Sales Pipeline,17528652412,Not forecasted,Offline Sources,Associated_59133a58,Deal_3d3dc242,,1.0,12600.0,,,0.0,Associated_59133a58,False,,,2024-07-17 13:00,,,True,0.0,True,,Deal_2b08856c,12600.0,,12600.0,,0.0,,2024-02-14 16:36,,,2024-07-19 09:35,,Closed Lost,New
0.0,"Onboarding Ongoing coaching, focused both on Voice...",356:55:05,,14.0,,2024-02-29 13:01,PAM,,,,,,Sales Pipeline,17528360813,Not forecasted,Direct Traffic,Associated_ac25ecf7,Deal_b477f4e6,,1.0,10800.0,,,0.0,Associated_ac25ecf7,False,,,2024-02-29 10:30,,,True,0.0,True,,Deal_ba286d6a,10800.0,,10800.0,,0.0,,2024-02-14 16:05,,,2024-05-01 07:16,,Closed Lost,New
5400.0,training use case to start,1360:19:55,,405.0,3.0,2025-03-26 12:32,Referral Partner,,,,,,Sales Pipeline,17528464942,Best case,Offline Sources,Associated_566ccc9b,Deal_066bf106,,0.0,27000.0,,,0.2,Associated_566ccc9b,False,,,2025-01-24 08:14,,,False,5400.0,False,,Deal_ca3691d2,27000.0,,27000.0,,1.0,,2024-02-14 15:55,,,2025-01-24 08:20,,Deep Dive. PSP Drafted,New
0.0,10 agents,27:12:24,,32.0,,2024-03-18 11:21,Other,,,,,,Sales Pipeline,17518537382,Not forecasted,Offline Sources,Associated_df3b05c1,Deal_7f70cd0e,,1.0,3600.0,,,0.0,Associated_df3b05c1,False,,,2024-03-05 16:43,,,True,0.0,True,,Deal_992d558d,3600.0,,3600.0,,0.0,,2024-02-14 11:09,763:59:11,,2024-12-18 13:25,,Closed Lost,New
0.0,BPO,812:49:06,,361.0,,2025-02-05 11:59,Referral Partner,,,,,7873:53:44,Sales Pipeline,17449503780,Not forecasted,Offline Sources,Associated_5981f475,Deal_3d3dc242,,1.0,66000.0,,,0.0,Associated_5981f475,False,,,2024-10-08 11:27,,,True,0.0,True,,Deal_e5c2847a,66000.0,,66000.0,,0.0,,2024-02-09 13:15,,,2025-02-05 11:59,,Closed Lost,New
0.0,Partner Marketplace and Silver Plan,126:57:51,,370.0,,2025-02-13 13:17,SymTrain EE name,,,,,8757:26:48,Sales Pipeline,17445956470,Not forecasted,Offline Sources,Associated_2d4ec455,Deal_86a875eb,,1.0,66000.0,,,0.0,Associated_2d4ec455,False,,,2025-01-26 18:30,,,True,0.0,True,,Deal_499a743f,66000.0,,66000.0,,0.0,,2024-02-09 08:52,,,2025-02-13 13:17,,Closed Lost,New
9000.0,Sales / Tracfone,500:52:07,,441.0,6.0,2025-04-18 14:36,SymTrain EE name,,,,,1201:57:31,Sales Pipeline,17304537772,Commit,Offline Sources,Associated_62de7212,Deal_3d3dc242,,0.0,15000.0,,,0.6,Associated_9df8174a,False,,,2025-01-03 15:41,,,False,9000.0,False,,Deal_fd517131,15000.0,,15000.0,,1.0,,2024-02-01 16:46,2857:12:11,,2025-01-15 17:16,,Negotiation,New
0.0,The program focuses on scheduling (Patient Access)...,,,189.0,,2024-08-01 14:19,Referral Partner,,,,,,Sales Pipeline,17158807082,Not forecasted,Offline Sources,Associated_b24cdfba,Deal_17defa5f,,1.0,2700.0,,,0.0,Associated_b24cdfba,False,,,2024-07-20 22:50,,2024-02-01,True,0.0,True,2024-03-01,Deal_be41e8dd,2700.0,,2700.0,,0.0,,2024-01-25 12:56,4536:22:18,,2024-08-01 14:19,,Closed Lost,New
0.0,"Healthcare industry, 20 new agents per month, NDA ...",860:57:37,,230.0,,2024-09-05 14:12,SymTrain EE name,,,,,,Sales Pipeline,17028928942,Not forecasted,Offline Sources,Associated_67ece55d,Deal_3d3dc242,,1.0,7200.0,,,0.0,Associated_67ece55d,False,,,2024-03-26 15:30,,,True,0.0,True,,Deal_8ec52659,7200.0,,7200.0,,0.0,,2024-01-18 14:49,4681:24:56,,2025-02-12 15:07,,Closed Lost,New
0.0,"reduce onboarding and nesting time, 100 seats, dis...",,,63.0,,2024-03-22 12:59,Other,,,,,1533:22:19,Sales Pipeline,17028782009,Not forecasted,Offline Sources,Associated_86a21ce0,Deal_b477f4e6,,1.0,30000.0,,,0.0,Associated_86a21ce0,False,,,2024-05-23 14:31,,,True,0.0,True,,Deal_c908a237,30000.0,,30000.0,,0.0,,2024-01-18 14:37,,,2025-02-13 13:25,,Closed Lost,New
0.0,trial submission,48:15:41,,83.0,,2024-04-11 09:15,PLG,,,,,,Sales Pipeline,17020638329,Not forecasted,Direct Traffic,Associated_b7a3bd0c,Deal_3d3dc242,,1.0,1080.0,,,0.0,Associated_b7a3bd0c,False,,,2024-03-19 09:44,,,True,0.0,True,,Deal_ff87422d,1080.0,,1080.0,,0.0,,2024-01-18 08:21,1991:45:55,,2024-04-11 09:15,,Closed Lost,New
0.0,"Telecom industry 200 agents customer service, pain...",1561:02:49,,65.0,,2024-03-21 11:06,PAM,,,,,,Sales Pipeline,16970826403,Not forecasted,Offline Sources,Associated_b728eedc,Deal_b477f4e6,,1.0,36000.0,,,0.0,Associated_b728eedc,False,,,2024-02-29 13:10,,,True,0.0,True,,Deal_b01e76da,36000.0,,36000.0,,0.0,,2024-01-16 09:03,,,2024-05-02 12:49,,Closed Lost,New
108000.0,Renewal,00:27:10,,234.0,,2024-09-03 09:38,Other,,,,,,Sales Pipeline,16913145882,Closed won,Offline Sources,Associated_99580638,Deal_1255256f,,1.0,108000.0,,,1.0,Associated_99580638,True,,,2024-08-18 16:37,,,False,108000.0,True,,Deal_142df158,108000.0,,108000.0,,0.0,838:27:40,2024-01-12 16:14,,,2025-02-19 10:45,,Closed Won,Growth
0.0,Renewal,00:30:18,,248.0,,2024-09-17 13:48,Other,,,,,,Sales Pipeline,16913230613,Not forecasted,Offline Sources,Associated_6d482c74,Deal_3cf008ff,,1.0,0.0,,,0.0,Associated_6d482c74,False,,,2024-08-18 16:37,,,True,0.0,True,,Deal_5a37222d,0.0,,0.0,,0.0,1178:38:08,2024-01-12 16:11,,,2024-09-17 13:49,,Closed Lost,Renewal
0.0,Renewal,00:32:48,,249.0,,2024-09-18 14:46,Other,,,,,,Sales Pipeline,16913145261,Not forecasted,Offline Sources,Associated_fa6048e6,Deal_b7ff96bb,,1.0,0.0,,,0.0,Associated_fa6048e6,False,,,2024-08-18 16:37,,,True,0.0,True,,Deal_eb719fd6,0.0,,0.0,,0.0,1203:36:04,2024-01-12 16:09,,,2024-09-19 19:00,,Closed Lost,Renewal
30000.0,renewal,00:36:17,,222.0,,2024-08-22 16:29,Other,,,,,,Sales Pipeline,16913144981,Closed won,Offline Sources,Associated_f62b3a08,,,1.0,30000.0,,,1.0,Associated_f62b3a08,True,,,2024-08-18 16:37,,,False,30000.0,True,,Deal_0da5c1b4,30000.0,,30000.0,,0.0,557:18:53,2024-01-12 16:06,,,2025-01-14 17:11,,Closed Won,Renewal
0.0,Renewal,00:39:47,,248.0,,2024-09-17 13:48,Other,,,,,,Sales Pipeline,16913229846,Not forecasted,Offline Sources,Associated_6d482c74,Deal_3cf008ff,,1.0,0.0,,,0.0,Associated_6d482c74,False,,,2024-08-18 16:37,,,True,0.0,True,,Deal_d2f3e744,0.0,,0.0,,0.0,1178:37:52,2024-01-12 16:03,,,2024-09-17 13:49,,Closed Lost,Renewal
0.0,Renewal,00:45:42,,377.0,,2025-01-24 09:03,Other,,,,,,Sales Pipeline,16913143986,Not forecasted,Offline Sources,Associated_ced7599c,Deal_3cf008ff,,1.0,0.0,,,0.0,Associated_ced7599c,False,,,2024-11-27 10:02,,,True,0.0,True,,Deal_572a13ac,0.0,,0.0,,0.0,3770:53:06,2024-01-12 15:58,499:59:07,,2025-01-24 09:03,,Closed Lost,Renewal
18000.0,Renewal,00:48:36,,353.0,,2024-12-31 11:51,Other,,,,,,Sales Pipeline,16913186570,Closed won,Offline Sources,Associated_50618d32,Deal_3cf008ff,,1.0,18000.0,,,1.0,Associated_50618d32,True,,,2024-10-03 10:25,,,False,18000.0,True,,Deal_4cf01780,18000.0,,18000.0,,0.0,3362:32:41,2024-01-12 15:56,408:19:28,,2025-02-13 14:21,,Closed Won,Renewal
0.0,renewal,00:55:19,,360.0,,2025-01-06 19:32,Other,,,,,,Sales Pipeline,16913142871,Not forecasted,Offline Sources,Associated_d5877754,Deal_b7ff96bb,,1.0,0.0,,,0.0,Associated_d5877754,False,,,2024-12-30 13:38,,,True,0.0,True,,Deal_b8f7c91b,0.0,,0.0,,0.0,3849:21:23,2024-01-12 15:49,,,2025-01-06 19:32,,Closed Lost,Renewal
0.0,Renewal,00:58:39,,201.0,37.0,2024-08-01 15:45,Other,,,,,,Sales Pipeline,16913185376,Pipeline,Offline Sources,Associated_60459aba,Deal_b7ff96bb,,0.0,0.0,,,0.8,Associated_60459aba,False,,,2025-02-20 10:04,,,False,0.0,False,,Deal_fd5589b3,0.0,,0.0,,1.0,,2024-01-12 15:46,,,2025-02-20 11:05,,Renewals ,Renewal
